PRICE,NUM_BD,BTH_STAT,AR_LIV,AR_PL,NUM_FLR,NEAR_RIV,OUTLOOK,CONDITION,AR_RFTP,AR_BASE,YR_PAST,IS_RENOVATED,LAT,LONG,AVG_AR_LIV_NEAR,AVG_AR_PL_NEAR,SUMMER_HIGH,WINTER_LOW,PRECIPITATION,VIOLENT_CRIME,PROPERTY_CRIME
545500,3,2=<ROOMS<=4,1560,9361,1.5,0,0,4,1360,200,84,0,47.5591,-122.295,1670,6244,76,37,45,41.4,97.6
220000,3,<2,1650,8850,1,0,0,3,1650,0,61,0,47.4331,-122.291,1400,8800,76,37,45,41.4,97.6
279000,4,<2,1210,6000,1.5,0,2,3,1210,0,77,0,47.5026,-122.234,1470,6000,76,37,45,41.4,97.6
249000,3,<2,2120,18335,1,0,0,3,1380,740,59,0,47.451,-122.273,2050,18333,76,37,45,41.4,97.6
368500,5,2=<ROOMS<=4,2530,7601,1,0,0,3,1520,1010,28,0,47.4683,-122.263,2400,7776,76,37,45,41.4,97.6
279000,3,<2,1320,5750,1.5,0,0,3,1320,0,107,0,47.5288,-122.325,1010,5700,76,37,45,41.4,97.6
300000,3,2=<ROOMS<=4,1800,3253,2,0,0,3,1800,0,19,0,47.5401,-122.292,1800,3081,76,37,45,41.4,97.6
285000,2,<2,920,5850,1,0,0,4,920,0,120,0,47.5441,-122.304,1640,5476,76,37,45,41.4,97.6
185850,3,<2,1630,11662,1,0,0,3,1630,0,77,1,47.4455,-122.278,1700,11662,76,37,45,41.4,97.6
530000,4,4<ROOMS<=6,4060,10800,2,0,0,3,4060,0,13,0,47.4241,-122.29,1830,9768,76,37,45,41.4,97.6
270000,4,<2,1560,4290,2,0,0,3,1560,0,26,0,47.5292,-122.323,1250,6000,76,37,45,41.4,97.6
372500,5,2=<ROOMS<=4,2480,10090,1,0,0,3,1300,1180,16,0,47.4964,-122.263,2290,9900,76,37,45,41.4,97.6
421000,3,2=<ROOMS<=4,2890,21780,2,0,0,3,2890,0,20,0,47.4326,-122.286,2120,8117,76,37,45,41.4,97.6
235000,2,<2,880,5600,1,0,0,5,880,0,65,0,47.5071,-122.265,1240,7015,76,37,45,41.4,97.6
276500,4,<2,1400,6650,1.5,0,0,4,1400,0,78,0,47.4888,-122.332,1120,8645,76,37,45,41.4,97.6
150550,4,<2,1470,6061,1.5,0,0,3,1470,0,75,0,47.4819,-122.289,1230,6175,76,37,45,41.4,97.6
1100000,4,2=<ROOMS<=4,3190,11774,2,1,4,3,2610,580,64,1,47.5033,-122.225,2240,8725,76,37,45,41.4,97.6
375000,4,2=<ROOMS<=4,1620,4600,2,0,0,3,1620,0,111,0,47.5533,-122.307,1620,4500,76,37,45,41.4,97.6
258000,3,<2,1040,5650,1,0,0,5,1040,0,69,0,47.5111,-122.256,1290,5650,76,37,45,41.4,97.6
207000,2,<2,1130,8160,1,0,0,4,1130,0,68,0,47.4997,-122.317,1060,6120,76,37,45,41.4,97.6
254000,4,2=<ROOMS<=4,1510,4235,1,0,0,3,1510,0,65,0,47.546,-122.293,1510,4268,76,37,45,41.4,97.6
241000,3,<2,880,6050,1,0,0,3,880,0,75,0,47.4995,-122.248,1130,6050,76,37,45,41.4,97.6
489000,3,2=<ROOMS<=4,3700,10375,2,0,0,3,3700,0,38,0,47.4286,-122.291,2130,9132,76,37,45,41.4,97.6
261000,3,<2,1780,7800,1,0,0,3,1060,720,63,0,47.4932,-122.263,1450,7800,76,37,45,41.4,97.6
225000,3,<2,1010,15701,1,0,0,4,1010,0,71,0,47.4518,-122.292,1260,9800,76,37,45,41.4,97.6
255000,3,<2,910,25500,1,0,0,3,910,0,77,0,47.4565,-122.276,1580,10019,76,37,45,41.4,97.6
253000,3,<2,2040,7281,1,0,0,3,1020,1020,58,0,47.4681,-122.282,1740,7527,76,37,45,41.4,97.6
294000,4,2=<ROOMS<=4,2040,7800,2,0,0,3,2040,0,17,0,47.473,-122.293,1860,10954,76,37,45,41.4,97.6
330000,4,2=<ROOMS<=4,1750,5202,1,0,1,4,1070,680,78,0,47.5677,-122.317,2090,5400,76,37,45,41.4,97.6
240000,2,<2,870,8400,1,0,0,3,870,0,60,0,47.4493,-122.282,1070,12465,76,37,45,41.4,97.6
325000,4,2=<ROOMS<=4,1960,8937,1,0,0,5,980,980,66,0,47.451,-122.278,1480,10016,76,37,45,41.4,97.6
337500,3,<2,1020,6000,1.5,0,0,3,1020,0,120,0,47.5254,-122.318,1240,6000,76,37,45,41.4,97.6
390000,4,2=<ROOMS<=4,3060,7920,1,0,0,3,1530,1530,55,0,47.4879,-122.245,1850,7800,76,37,45,41.4,97.6
239975,3,2=<ROOMS<=4,1820,7242,1,0,0,3,1220,600,61,0,47.4318,-122.292,1350,8214,76,37,45,41.4,97.6
375000,3,2=<ROOMS<=4,2320,5760,1,0,0,3,1480,840,33,0,47.504,-122.248,1660,5762,76,37,45,41.4,97.6
352000,4,<2,1440,8680,1.5,0,0,3,1440,0,98,0,47.502,-122.228,1440,9000,76,37,45,41.4,97.6
287000,2,<2,930,6900,1,0,2,3,930,0,68,0,47.506,-122.242,1910,7194,76,37,45,41.4,97.6
445000,3,<2,2110,4800,1,0,0,3,1210,900,64,0,47.567,-122.318,1660,4800,76,37,45,41.4,97.6
275000,2,<2,840,4000,1,0,0,3,840,0,78,0,47.5531,-122.307,1100,4000,76,37,45,41.4,97.6
380000,5,2=<ROOMS<=4,2130,8428,2,0,0,3,2130,0,7,0,47.4726,-122.282,1500,11810,76,37,45,41.4,97.6
241000,3,<2,1150,10000,1,0,0,3,1000,150,69,0,47.5075,-122.262,1340,10000,76,37,45,41.4,97.6
490000,4,2=<ROOMS<=4,2330,3497,2,0,0,3,1920,410,17,0,47.554,-122.308,2330,5242,76,37,45,41.4,97.6
295000,5,2=<ROOMS<=4,2100,5107,2,0,0,3,1410,690,21,0,47.5108,-122.257,1410,5650,76,37,45,41.4,97.6
240000,3,<2,1290,8366,1,0,0,3,1020,270,63,0,47.4853,-122.318,1770,8400,76,37,45,41.4,97.6
455850,3,2=<ROOMS<=4,1820,6000,1,0,0,4,1120,700,56,0,47.5684,-122.3,1970,6232,76,37,45,41.4,97.6
480000,2,2=<ROOMS<=4,1490,6770,1.5,0,0,3,1490,0,94,0,47.5577,-122.297,1820,7875,76,37,45,41.4,97.6
600000,5,4<ROOMS<=6,4440,9784,2,0,0,3,4440,0,8,0,47.4702,-122.275,2720,10080,76,37,45,41.4,97.6
800000,4,2=<ROOMS<=4,4940,10037,1,0,4,3,3450,1490,67,0,47.5095,-122.247,2430,9272,76,37,45,41.4,97.6
324950,3,2=<ROOMS<=4,1560,9600,1,0,0,3,1210,350,56,0,47.457,-122.27,2070,9600,76,37,45,41.4,97.6
170000,2,<2,870,6537,1,0,0,3,870,0,72,0,47.4906,-122.306,1100,8701,76,37,45,41.4,97.6
375000,5,<2,2230,7560,1,0,0,3,1230,1000,61,0,47.5055,-122.26,1380,6570,76,37,45,41.4,97.6
360000,5,<2,1550,5225,1.5,0,0,4,1550,0,79,0,47.554,-122.306,1220,5225,76,37,45,41.4,97.6
439000,3,2=<ROOMS<=4,3020,6000,3,0,2,3,1980,1040,26,0,47.5249,-122.319,1150,6000,76,37,45,41.4,97.6
330000,5,2=<ROOMS<=4,2000,7900,1,0,0,4,1300,700,34,0,47.4291,-122.292,2000,9132,76,37,45,41.4,97.6
330000,3,2=<ROOMS<=4,1660,2890,2,0,0,3,1660,0,19,0,47.5434,-122.293,1540,2890,76,37,45,41.4,97.6
193000,2,<2,680,8640,1,0,0,4,680,0,69,0,47.4559,-122.289,1320,13140,76,37,45,41.4,97.6
203000,2,<2,1080,9067,1,0,0,3,1080,0,69,0,47.4815,-122.331,1080,6647,76,37,45,41.4,97.6
235000,4,<2,1450,8891,1.5,0,0,3,1180,270,58,0,47.478,-122.278,1450,9013,76,37,45,41.4,97.6
217000,2,<2,770,9715,1,0,0,4,770,0,78,0,47.4924,-122.312,1140,9715,76,37,45,41.4,97.6
235000,3,<2,1900,8540,1,0,0,3,950,950,40,0,47.4868,-122.303,1370,10204,76,37,45,41.4,97.6
212000,3,<2,1040,6800,1,0,0,5,1040,0,69,0,47.492,-122.224,1430,6080,76,37,45,41.4,97.6
457500,3,<2,1840,4030,1,0,0,5,1050,790,95,0,47.5549,-122.311,1840,5040,76,37,45,41.4,97.6
190000,3,<2,1040,8910,1,0,0,3,1040,0,77,0,47.5024,-122.32,1330,9720,76,37,45,41.4,97.6
110000,2,<2,790,8250,1,0,0,3,790,0,73,0,47.4523,-122.286,900,8250,76,37,45,41.4,97.6
350000,3,<2,2010,6150,2,0,0,5,2010,0,81,0,47.4975,-122.231,1770,7380,76,37,45,41.4,97.6
336000,3,2=<ROOMS<=4,1790,13350,1,0,0,3,1190,600,32,0,47.4958,-122.262,1740,10624,76,37,45,41.4,97.6
272000,3,<2,1130,8100,1.5,0,0,3,1130,0,86,0,47.4935,-122.306,1080,8100,76,37,45,41.4,97.6
299000,4,2=<ROOMS<=4,2320,12000,1,0,0,3,1720,600,77,1,47.5246,-122.325,1390,6000,76,37,45,41.4,97.6
303100,3,<2,1640,5650,1,0,0,3,1640,0,68,0,47.509,-122.251,1640,5650,76,37,45,41.4,97.6
356200,3,2=<ROOMS<=4,1690,10062,1,0,2,5,940,750,92,0,47.5102,-122.241,2390,6650,76,37,45,41.4,97.6
199950,3,<2,1510,6600,1,0,0,3,1510,0,82,0,47.4821,-122.331,990,6600,76,37,45,41.4,97.6
261000,2,<2,970,12500,1,0,0,3,970,0,79,0,47.5102,-122.33,1280,6250,76,37,45,41.4,97.6
213000,2,<2,740,7380,1,0,0,4,740,0,69,0,47.4481,-122.278,1500,10075,76,37,45,41.4,97.6
390000,4,2=<ROOMS<=4,2860,5724,1,0,0,3,1730,1130,37,0,47.5427,-122.302,2340,7200,76,37,45,41.4,97.6
284000,3,2=<ROOMS<=4,2150,9375,1,0,0,3,1550,600,52,0,47.4578,-122.274,1950,9100,76,37,45,41.4,97.6
205000,3,<2,860,7467,1,0,0,3,860,0,76,0,47.4947,-122.237,1280,7467,76,37,45,41.4,97.6
260000,3,<2,1440,12888,1,0,2,3,1090,350,62,0,47.471,-122.262,1710,12888,76,37,45,41.4,97.6
170000,2,<2,1240,9900,1,0,0,3,940,300,70,0,47.4862,-122.326,1050,9375,76,37,45,41.4,97.6
165000,3,<2,970,6600,1,0,0,3,970,0,55,0,47.4836,-122.332,1200,6600,76,37,45,41.4,97.6
123000,2,<2,1050,6600,1.5,0,0,3,1050,0,56,0,47.4828,-122.324,1330,6600,76,37,45,41.4,97.6
118125,2,<2,790,7153,1,0,0,4,790,0,76,0,47.4869,-122.324,810,7128,76,37,45,41.4,97.6
212000,2,<2,790,7153,1,0,0,4,790,0,76,0,47.4869,-122.324,810,7128,76,37,45,41.4,97.6
353000,3,<2,2190,7021,1,0,2,4,1390,800,67,0,47.5033,-122.232,2180,7155,76,37,45,41.4,97.6
525000,4,2=<ROOMS<=4,2680,14157,1,0,0,3,1460,1220,54,0,47.4286,-122.292,2100,9199,76,37,45,41.4,97.6
552000,4,2=<ROOMS<=4,3160,8429,1,0,3,4,1620,1540,38,0,47.511,-122.251,1760,6780,76,37,45,41.4,97.6
343000,3,<2,2210,7920,1,0,0,3,1400,810,54,0,47.4968,-122.237,2220,7920,76,37,45,41.4,97.6
330000,4,2=<ROOMS<=4,1920,12040,1,0,0,3,1920,0,58,0,47.4805,-122.301,1530,10230,76,37,45,41.4,97.6
295000,3,<2,1640,7222,2,0,0,4,1640,0,112,0,47.5215,-122.33,1240,5100,76,37,45,41.4,97.6
288250,3,<2,2110,15400,1,0,0,3,1380,730,57,0,47.4861,-122.226,2110,9800,76,37,45,41.4,97.6
345000,3,<2,1030,6969,1,0,0,4,1030,0,99,0,47.5492,-122.3,1420,6000,76,37,45,41.4,97.6
216000,2,<2,1810,10360,1,0,0,3,1010,800,74,0,47.5039,-122.266,1810,10360,76,37,45,41.4,97.6
340000,4,2=<ROOMS<=4,2060,8400,1,0,0,3,1300,760,60,0,47.4984,-122.23,1990,7383,76,37,45,41.4,97.6
324950,2,<2,1150,9186,1,0,0,3,1150,0,74,0,47.5081,-122.33,1390,10690,76,37,45,41.4,97.6
258000,2,2=<ROOMS<=4,750,6553,1.5,0,2,3,750,0,75,0,47.4982,-122.221,1140,7500,76,37,45,41.4,97.6
472000,3,<2,2180,7200,1,0,3,4,1090,1090,66,0,47.5044,-122.235,2180,7140,76,37,45,41.4,97.6
174000,2,<2,600,4854,1,0,0,5,600,0,98,0,47.4927,-122.28,1470,5000,76,37,45,41.4,97.6
170000,2,<2,810,9882,1,0,0,3,810,0,76,0,47.4925,-122.239,950,7200,76,37,45,41.4,97.6
216000,2,<2,860,9000,1,0,0,4,860,0,78,0,47.4801,-122.315,990,9975,76,37,45,41.4,97.6
305000,4,<2,2200,8100,1.5,0,0,5,1400,800,78,0,47.4945,-122.303,1520,8100,76,37,45,41.4,97.6
291000,4,<2,1590,24330,1.5,0,0,3,1140,450,78,0,47.4906,-122.309,1000,16228,76,37,45,41.4,97.6
199950,3,<2,1340,7260,1.5,0,0,3,1340,0,76,0,47.4934,-122.237,1210,7260,76,37,45,41.4,97.6
315000,4,2=<ROOMS<=4,1950,3225,2,0,0,3,1950,0,18,0,47.5014,-122.226,1980,3225,76,37,45,41.4,97.6
183000,3,<2,1170,7320,1,0,0,3,1170,0,58,0,47.4685,-122.282,2040,7320,76,37,45,41.4,97.6
200000,3,<2,2120,31564,1,0,0,3,1220,900,78,0,47.4938,-122.298,1790,11571,76,37,45,41.4,97.6
153000,3,<2,1270,6405,1.5,0,0,3,1270,0,76,0,47.4959,-122.241,1110,6405,76,37,45,41.4,97.6
203000,3,<2,1190,6000,1,0,0,3,1190,0,68,1,47.5026,-122.236,1200,6000,76,37,45,41.4,97.6
268000,2,<2,1380,5000,1,0,0,3,870,510,77,0,47.5339,-122.293,1450,5000,76,37,45,41.4,97.6
90000,1,<2,780,4000,1,0,0,3,780,0,115,0,47.5424,-122.321,1150,4000,76,37,45,41.4,97.6
250000,2,<2,1400,19570,1.5,0,0,3,1100,300,91,0,47.4724,-122.271,2250,6500,76,37,45,41.4,97.6
210000,4,<2,2090,6485,1,0,0,3,1280,810,64,0,47.4958,-122.265,2190,9600,76,37,45,41.4,97.6
385000,3,2=<ROOMS<=4,1900,4805,2,0,0,3,1560,340,21,0,47.5686,-122.315,1360,4800,76,37,45,41.4,97.6
361000,3,2=<ROOMS<=4,2470,5650,1,0,2,3,1550,920,47,0,47.5072,-122.252,1660,5650,76,37,45,41.4,97.6
315000,4,2=<ROOMS<=4,1780,5336,1.5,0,0,5,930,850,102,0,47.5094,-122.263,1910,10304,76,37,45,41.4,97.6
395000,2,2=<ROOMS<=4,1960,4018,1,0,0,5,980,980,70,0,47.5629,-122.32,1240,4641,76,37,45,41.4,97.6
440000,6,2=<ROOMS<=4,2510,5310,1,0,0,4,1460,1050,76,0,47.5533,-122.304,1390,5407,76,37,45,41.4,97.6
345000,3,2=<ROOMS<=4,2340,8414,1,0,0,3,1280,1060,27,0,47.4685,-122.265,2340,7268,76,37,45,41.4,97.6
285950,2,<2,1170,6000,1,0,0,3,1170,0,72,0,47.5033,-122.331,1130,7500,76,37,45,41.4,97.6
495000,5,<2,1810,11205,1.5,0,2,3,1810,0,105,0,47.5099,-122.262,1860,7965,76,37,45,41.4,97.6
339950,3,<2,1330,12092,1,0,0,4,720,610,39,0,47.5102,-122.324,1770,11770,76,37,45,41.4,97.6
170000,4,<2,1920,13787,1,0,0,4,1220,700,54,0,47.4502,-122.277,1490,11200,76,37,45,41.4,97.6
190000,1,<2,930,29258,1,0,0,3,930,0,79,0,47.4837,-122.236,2000,18321,76,37,45,41.4,97.6
285000,3,<2,1720,13104,1,0,0,4,1720,0,58,0,47.4709,-122.26,1840,13104,76,37,45,41.4,97.6
340000,4,2=<ROOMS<=4,3020,8750,1,0,0,3,1710,1310,60,0,47.4298,-122.29,1900,8750,76,37,45,41.4,97.6
205000,2,<2,1740,5100,1,0,0,3,580,1160,105,0,47.5211,-122.33,1440,5100,76,37,45,41.4,97.6
185000,4,<2,1380,6700,1,0,0,3,1190,190,92,0,47.4871,-122.281,1380,8292,76,37,45,41.4,97.6
239300,3,<2,1070,5750,1,0,0,3,1070,0,68,0,47.5071,-122.255,1420,6500,76,37,45,41.4,97.6
248000,4,2=<ROOMS<=4,2080,13510,1,0,0,3,1040,1040,70,0,47.4918,-122.258,2010,11625,76,37,45,41.4,97.6
207000,3,<2,1490,8995,1,0,0,4,1490,0,66,0,47.4901,-122.303,1490,9000,76,37,45,41.4,97.6
175000,4,<2,1210,6250,1,0,0,3,1210,0,58,0,47.5008,-122.333,1210,8291,76,37,45,41.4,97.6
224000,2,<2,1150,15000,1,0,0,3,1060,90,90,1,47.4935,-122.316,1350,15000,76,37,45,41.4,97.6
293550,4,<2,2120,9706,1,0,0,3,1370,750,55,0,47.4939,-122.297,1730,11337,76,37,45,41.4,97.6
287000,3,2=<ROOMS<=4,1300,11374,1.5,0,0,5,1300,0,87,0,47.4839,-122.302,1480,9670,76,37,45,41.4,97.6
400000,4,2=<ROOMS<=4,1810,5012,2,0,0,4,1810,0,23,0,47.5691,-122.292,1670,5161,76,37,45,41.4,97.6
265000,5,2=<ROOMS<=4,1400,8580,1,0,0,5,900,500,66,0,47.456,-122.292,1220,8832,76,37,45,41.4,97.6
312000,5,2=<ROOMS<=4,2900,9779,2,0,0,4,1950,950,83,0,47.5003,-122.306,1360,8000,76,37,45,41.4,97.6
289900,3,<2,1180,7068,1,0,0,3,1180,0,76,0,47.4947,-122.238,1180,7068,76,37,45,41.4,97.6
286000,3,<2,1770,9000,1,0,0,3,1090,680,66,0,47.4997,-122.326,1520,21141,76,37,45,41.4,97.6
255000,2,<2,1610,19965,1,0,0,3,1610,0,68,0,47.5095,-122.313,2100,28400,76,37,45,41.4,97.6
245000,3,<2,1380,9875,1,0,0,3,1380,0,61,0,47.5131,-122.334,1200,6250,76,37,45,41.4,97.6
242000,5,2=<ROOMS<=4,2340,7494,1,0,0,3,1170,1170,69,0,47.448,-122.28,1650,10125,76,37,45,41.4,97.6
249000,4,<2,1630,8410,1.5,0,0,5,1630,0,77,0,47.4538,-122.288,1390,8410,76,37,45,41.4,97.6
445000,5,<2,2460,6846,1.5,0,0,5,1340,1120,109,0,47.5445,-122.321,1410,4800,76,37,45,41.4,97.6
155000,3,<2,1250,6250,1,0,0,2,1030,220,71,0,47.5292,-122.323,1130,6250,76,37,45,41.4,97.6
159075,4,<2,1580,6200,1,0,0,3,790,790,76,0,47.4971,-122.24,1320,6499,76,37,45,41.4,97.6
235000,2,<2,1020,7920,1,0,0,3,1020,0,81,0,47.5558,-122.31,1530,6900,76,37,45,41.4,97.6
309950,2,<2,1510,9843,1,0,0,4,1510,0,59,0,47.4419,-122.27,1590,9368,76,37,45,41.4,97.6
270000,3,2=<ROOMS<=4,1750,8400,1,0,0,3,1350,400,55,0,47.4571,-122.272,2020,9110,76,37,45,41.4,97.6
175000,2,<2,1330,28270,1.5,0,0,3,1330,0,95,0,47.4824,-122.274,1210,6926,76,37,45,41.4,97.6
235000,3,<2,1430,7599,1.5,0,0,4,1010,420,90,0,47.4783,-122.265,1290,10320,76,37,45,41.4,97.6
213500,3,<2,1150,11571,1,0,0,3,1150,0,59,0,47.4931,-122.298,1630,11571,76,37,45,41.4,97.6
323500,3,2=<ROOMS<=4,2240,11536,2,0,0,3,2240,0,77,1,47.4886,-122.245,1650,8760,76,37,45,41.4,97.6
309000,3,<2,1820,8142,1,0,0,3,1040,780,59,0,47.505,-122.316,1820,8142,76,37,45,41.4,97.6
350000,4,<2,1820,6930,1,0,2,4,1320,500,68,0,47.5053,-122.242,1820,6825,76,37,45,41.4,97.6
250000,3,<2,1700,7700,1,0,0,3,1120,580,60,0,47.5114,-122.318,1700,8800,76,37,45,41.4,97.6
225000,3,<2,1220,8345,1.5,0,0,3,1220,0,89,0,47.5038,-122.266,1880,10169,76,37,45,41.4,97.6
265950,3,<2,1150,8450,1,0,0,4,1150,0,69,0,47.4927,-122.224,1160,6800,76,37,45,41.4,97.6
254000,3,<2,1270,16800,1,0,0,4,1270,0,63,0,47.4599,-122.276,1700,10200,76,37,45,41.4,97.6
384000,6,2=<ROOMS<=4,2320,4502,1,0,0,4,1200,1120,33,0,47.5552,-122.3,1160,5628,76,37,45,41.4,97.6
304000,3,<2,1720,6000,1,0,2,3,1000,720,66,0,47.4999,-122.223,1690,6000,76,37,45,41.4,97.6
240000,6,<2,2210,8594,1,0,0,3,1310,900,61,0,47.4594,-122.273,1850,8594,76,37,45,41.4,97.6
243000,3,<2,1500,6600,1,0,0,2,1500,0,50,0,47.4845,-122.33,1730,6600,76,37,45,41.4,97.6
323000,3,<2,1830,12500,1,0,1,3,1200,630,73,0,47.5087,-122.25,1830,7300,76,37,45,41.4,97.6
245500,2,<2,1430,9782,1,0,0,3,1430,0,65,0,47.441,-122.282,1430,9828,76,37,45,41.4,97.6
259000,3,<2,1270,4815,1.5,0,0,3,980,290,98,0,47.5495,-122.31,1270,6431,76,37,45,41.4,97.6
349950,4,<2,1420,6720,1.5,0,0,3,1420,0,95,0,47.5518,-122.311,1560,5600,76,37,45,41.4,97.6
230000,3,<2,1420,3000,1,0,0,3,710,710,89,1,47.4928,-122.274,1960,5000,76,37,45,41.4,97.6
334998,2,<2,1800,5182,1,0,0,3,900,900,78,0,47.5508,-122.3,1570,5876,76,37,45,41.4,97.6
440000,4,2=<ROOMS<=4,2310,5004,1,0,0,3,1430,880,26,0,47.5471,-122.298,1630,5060,76,37,45,41.4,97.6
270000,3,2=<ROOMS<=4,1760,8287,1,0,0,3,1160,600,34,0,47.4501,-122.274,1290,9587,76,37,45,41.4,97.6
272000,3,2=<ROOMS<=4,1200,5700,1,0,0,5,1200,0,78,0,47.5031,-122.242,1190,6384,76,37,45,41.4,97.6
355000,2,<2,1450,9150,1,0,0,4,1450,0,55,0,47.4689,-122.277,1440,10636,76,37,45,41.4,97.6
258000,4,<2,1220,8500,1.5,0,0,5,1220,0,104,0,47.4792,-122.277,1460,8500,76,37,45,41.4,97.6
349170,4,<2,1670,8856,1,0,2,3,1070,600,65,0,47.5056,-122.251,1660,8088,76,37,45,41.4,97.6
449500,6,2=<ROOMS<=4,2280,5275,1,0,0,3,1270,1010,22,0,47.5556,-122.294,1760,6642,76,37,45,41.4,97.6
275000,2,2=<ROOMS<=4,1290,9041,1,0,0,3,950,340,64,0,47.5346,-122.291,1290,5000,76,37,45,41.4,97.6
350000,3,<2,2010,6000,1,0,0,3,1210,800,53,0,47.5515,-122.298,2460,6000,76,37,45,41.4,97.6
264250,3,<2,1420,7420,1.5,0,0,3,1420,0,76,0,47.4949,-122.239,1290,6600,76,37,45,41.4,97.6
339950,5,2=<ROOMS<=4,1890,6050,2,0,0,4,1890,0,76,0,47.5018,-122.242,1170,6050,76,37,45,41.4,97.6
322000,4,2=<ROOMS<=4,1940,10200,1,0,0,3,1360,580,60,0,47.4253,-122.283,1940,10200,76,37,45,41.4,97.6
261000,4,<2,2040,10488,1,0,0,3,1190,850,59,0,47.4557,-122.269,1960,10488,76,37,45,41.4,97.6
315000,4,<2,1850,8580,1,0,0,3,1140,710,60,0,47.4877,-122.24,2210,9240,76,37,45,41.4,97.6
270000,4,2=<ROOMS<=4,2600,9900,1,0,0,3,1600,1000,55,0,47.4881,-122.237,1770,11250,76,37,45,41.4,97.6
256000,4,<2,1270,6825,1,0,2,3,1270,0,70,0,47.5051,-122.242,1800,6930,76,37,45,41.4,97.6
292000,3,<2,1730,21183,1,0,0,3,1030,700,65,0,47.5024,-122.332,1610,13000,76,37,45,41.4,97.6
284200,3,<2,1540,6632,1,0,0,3,1070,470,61,0,47.4973,-122.252,2510,6618,76,37,45,41.4,97.6
124000,1,<2,840,7203,1.5,0,0,3,840,0,71,0,47.4756,-122.301,1560,8603,76,37,45,41.4,97.6
224000,1,<2,840,7203,1.5,0,0,3,840,0,71,0,47.4756,-122.301,1560,8603,76,37,45,41.4,97.6
230000,4,<2,1850,6000,1,0,0,4,1270,580,76,0,47.4923,-122.247,1270,6600,76,37,45,41.4,97.6
204950,2,<2,1130,11429,1,0,0,3,1130,0,64,0,47.4526,-122.284,1550,10700,76,37,45,41.4,97.6
352000,5,2=<ROOMS<=4,2900,6650,1,0,0,3,1450,1450,56,0,47.4935,-122.332,1600,8246,76,37,45,41.4,97.6
491000,3,2=<ROOMS<=4,1660,5070,2,0,3,3,1660,0,70,1,47.5552,-122.296,2440,6664,76,37,45,41.4,97.6
250000,2,<2,860,4320,1,0,0,3,860,0,95,0,47.5263,-122.325,980,6000,76,37,45,41.4,97.6
375000,4,2=<ROOMS<=4,2420,9566,2,0,0,3,2420,0,17,0,47.4693,-122.266,2420,9135,76,37,45,41.4,97.6
325000,4,<2,1530,5684,1,0,0,3,1130,400,63,0,47.5507,-122.298,1540,6095,76,37,45,41.4,97.6
330000,5,2=<ROOMS<=4,2100,7715,1,0,0,3,1250,850,7,0,47.4866,-122.319,2100,7959,76,37,45,41.4,97.6
292050,5,2=<ROOMS<=4,2840,7199,1,0,0,3,1710,1130,17,0,47.5065,-122.275,2210,10800,76,37,45,41.4,97.6
228000,4,<2,2000,6120,1,0,0,3,1100,900,55,0,47.5035,-122.258,1880,6120,76,37,45,41.4,97.6
356000,3,2=<ROOMS<=4,2100,12384,2,0,0,3,2100,0,40,0,47.4687,-122.263,2400,7776,76,37,45,41.4,97.6
270000,3,2=<ROOMS<=4,1470,16728,1,0,0,4,1350,120,61,0,47.4968,-122.302,1540,9000,76,37,45,41.4,97.6
350000,3,<2,2090,6258,1,0,0,3,1390,700,64,0,47.5503,-122.301,1790,5793,76,37,45,41.4,97.6
309000,3,<2,1140,6400,1,0,0,3,1140,0,58,0,47.4902,-122.331,1340,6650,76,37,45,41.4,97.6
339000,4,2=<ROOMS<=4,1740,6000,1,0,0,4,1740,0,68,0,47.5026,-122.236,1190,6000,76,37,45,41.4,97.6
235000,3,<2,1210,6000,1,0,0,3,1210,0,90,0,47.4984,-122.224,1210,6000,76,37,45,41.4,97.6
221900,2,<2,780,6727,1,0,0,3,780,0,81,0,47.4733,-122.281,1860,10124,76,37,45,41.4,97.6
466000,4,2=<ROOMS<=4,2240,4508,1,0,2,4,1340,900,94,0,47.5096,-122.25,1930,5250,76,37,45,41.4,97.6
257000,3,<2,1800,9000,1,0,0,3,1200,600,59,0,47.4932,-122.278,980,6000,76,37,45,41.4,97.6
217500,3,<2,1040,9750,1,0,0,3,1040,0,61,0,47.4553,-122.274,1510,11100,76,37,45,41.4,97.6
196700,2,<2,1090,9994,1,0,0,3,1090,0,66,0,47.4761,-122.287,1090,11700,76,37,45,41.4,97.6
166000,2,<2,870,8487,1,0,0,4,870,0,76,0,47.4955,-122.239,1350,6850,76,37,45,41.4,97.6
150000,3,<2,1230,8056,1,0,0,4,1230,0,71,0,47.4878,-122.314,850,6714,76,37,45,41.4,97.6
245000,5,<2,2000,8100,1.5,0,0,3,2000,0,74,0,47.4945,-122.304,960,9239,76,37,45,41.4,97.6
340500,3,2=<ROOMS<=4,3070,5871,3,0,0,4,2510,560,92,0,47.5007,-122.223,2220,4000,76,37,45,41.4,97.6
309950,1,<2,1120,11800,1.5,0,0,3,1120,0,70,0,47.5123,-122.331,2330,9290,76,37,45,41.4,97.6
134000,3,<2,1270,8508,1,0,0,4,650,620,78,0,47.4961,-122.322,1200,9415,76,37,45,41.4,97.6
406500,3,<2,1970,10080,1,0,0,3,1970,0,54,0,47.4703,-122.276,2240,10080,76,37,45,41.4,97.6
269000,2,<2,1010,6000,1,0,0,4,1010,0,97,0,47.498,-122.222,1290,6000,76,37,45,41.4,97.6
